freguesia,freguesia_codigo,tipo,titulo,datas,url_viewer,url_info
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00009,1868-01-03 – 1868-12-29,https://digitarq.arquivos.pt/fileViewer/23fd812f35bf40bd8e42e6a7a3a4146c?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/23fd812f35bf40bd8e42e6a7a3a4146c
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00010,1869-01-02 – 1869-10-31,https://digitarq.arquivos.pt/fileViewer/a5e52c0761874e4b8188f6ee08fd9f9a?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/a5e52c0761874e4b8188f6ee08fd9f9a
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00011,1870-06-17 – 1870-12-23,https://digitarq.arquivos.pt/fileViewer/a3c729c7230748dcae6ff94a7d7ea3f5?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/a3c729c7230748dcae6ff94a7d7ea3f5
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00012,1871-01-03 – 1871-09-20,https://digitarq.arquivos.pt/fileViewer/118711a81f58422dac1766ebb62ef611?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/118711a81f58422dac1766ebb62ef611
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00013,1872-01-01 – 1872-12-23,https://digitarq.arquivos.pt/fileViewer/6e2e18b95aa045cdadd58d1e35302215?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/6e2e18b95aa045cdadd58d1e35302215
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00014,1873-01-09 – 1873-10-30,https://digitarq.arquivos.pt/fileViewer/3d8e9c6f24b143bb823668072f7c3158?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/3d8e9c6f24b143bb823668072f7c3158
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00015,1874-02-18 – 1874-12-05,https://digitarq.arquivos.pt/fileViewer/dc9cfb90cf8f425b91feff81a4dd17f6?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/dc9cfb90cf8f425b91feff81a4dd17f6
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00016,1875-01-01 – 1875-11-15,https://digitarq.arquivos.pt/fileViewer/2c17ae661c584c45be8c51b586bbd6b9?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/2c17ae661c584c45be8c51b586bbd6b9
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00017,1876-01-10 – 1876-09-28,https://digitarq.arquivos.pt/fileViewer/5cfb6dad991e430282b556df0d4ecfcc?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/5cfb6dad991e430282b556df0d4ecfcc
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00018,1877-01-06 – 1877-11-11,https://digitarq.arquivos.pt/fileViewer/612447ccf2374749af3c503a82dfa2ab?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/612447ccf2374749af3c503a82dfa2ab
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00019,1878-02-24 – 1878-12-21,https://digitarq.arquivos.pt/fileViewer/411ad2e5af51461ea79186b5ebec0b5c?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/411ad2e5af51461ea79186b5ebec0b5c
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00020,1879-03-24 – 1879-12-23,https://digitarq.arquivos.pt/fileViewer/b91621474336458a8064823cc70ef304?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/b91621474336458a8064823cc70ef304
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00021,1880-03-16 – 1880-12-20,https://digitarq.arquivos.pt/fileViewer/6a976271afef434b86e91118658b5c1f?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/6a976271afef434b86e91118658b5c1f
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00022,1881-01-06 – 1881-09-26,https://digitarq.arquivos.pt/fileViewer/4c02e4002e7a427592748bb30551c1c8?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/4c02e4002e7a427592748bb30551c1c8
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00023,1882-01-14 – 1882-11-09,https://digitarq.arquivos.pt/fileViewer/60727af4a15643468d041d3907c7c7c9?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/60727af4a15643468d041d3907c7c7c9
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00024,1883-01-17 – 1883-12-29,https://digitarq.arquivos.pt/fileViewer/77f250437b1840c59ed00f27b8506b7c?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/77f250437b1840c59ed00f27b8506b7c
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00025,1884-03-10 – 1884-12-29,https://digitarq.arquivos.pt/fileViewer/82a153019105443587a25005fd09a6d9?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/82a153019105443587a25005fd09a6d9
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00026,1885-01-02 – 1885-12-29,https://digitarq.arquivos.pt/fileViewer/4311bead7f3a45bb9c51387a47c20201?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/4311bead7f3a45bb9c51387a47c20201
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00027,1886-01-07 – 1886-12-21,https://digitarq.arquivos.pt/fileViewer/c5e58798f6f644f49056ed3807881b94?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/c5e58798f6f644f49056ed3807881b94
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00028,1887-01-17 – 1887-12-31,https://digitarq.arquivos.pt/fileViewer/f0ad3fa50a4147269e5b70a79af4be76?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/f0ad3fa50a4147269e5b70a79af4be76
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00029,1888-04-15 – 1888-10-13,https://digitarq.arquivos.pt/fileViewer/e88078bb037046c7b83696e9dbefbddc?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/e88078bb037046c7b83696e9dbefbddc
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00030,1889-01-12 – 1889-12-04,https://digitarq.arquivos.pt/fileViewer/1674e35ec8a0403896f98f43c79e7189?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/1674e35ec8a0403896f98f43c79e7189
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00031,1890-02-20 – 1890-12-27,https://digitarq.arquivos.pt/fileViewer/eef985e9adfd45edace36ab7a0f15b2b?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/eef985e9adfd45edace36ab7a0f15b2b
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00032,1891-01-02 – 1891-12-11,https://digitarq.arquivos.pt/fileViewer/cd47e61e9ca34a3da9575ef6198ec6c6?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/cd47e61e9ca34a3da9575ef6198ec6c6
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00033,1892-01-29 – 1892-05-25,https://digitarq.arquivos.pt/fileViewer/cc3c76d14c4c493aaa1dd22df8474ecd?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/cc3c76d14c4c493aaa1dd22df8474ecd
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00034,1893-01-16 – 1893-09-20,https://digitarq.arquivos.pt/fileViewer/3a8e1085fe6e45dd9fea1627aeab8f42?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/3a8e1085fe6e45dd9fea1627aeab8f42
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00035,1894-03-02 – 1894-12-02,https://digitarq.arquivos.pt/fileViewer/5dd4927aefa04282bb402da7ed6a4e01?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/5dd4927aefa04282bb402da7ed6a4e01
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00036,1895-01-31 – 1895-12-31,https://digitarq.arquivos.pt/fileViewer/1879cd32ef9a4b42aaa55c7ad8f979c4?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/1879cd32ef9a4b42aaa55c7ad8f979c4
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00038,1898-08-19 – 1898-09-27,https://digitarq.arquivos.pt/fileViewer/291c7d50976c49499103b4f4bd5a922b?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/291c7d50976c49499103b4f4bd5a922b
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00039,1900-06-10 – 1900-10-01,https://digitarq.arquivos.pt/fileViewer/e075e2eb65f541a1a5a538a4ebb78706?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/e075e2eb65f541a1a5a538a4ebb78706
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00040,1901-01-04 – 1901-12-28,https://digitarq.arquivos.pt/fileViewer/12b128c0c56445c593908cd5f7770047?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/12b128c0c56445c593908cd5f7770047
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00042,1904-01-18 – 1904-12-27,https://digitarq.arquivos.pt/fileViewer/398ba2e8a05942ed871ad41a38910c51?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/398ba2e8a05942ed871ad41a38910c51
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00043,1905-01-14 – 1905-10-05,https://digitarq.arquivos.pt/fileViewer/af6411650f844964bd7c3effb79d043d?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/af6411650f844964bd7c3effb79d043d
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00044,1906-03-18 – 1906-11-10,https://digitarq.arquivos.pt/fileViewer/6ea160bdbdd946a08f9419d6b8e4dd4b?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/6ea160bdbdd946a08f9419d6b8e4dd4b
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00045,1907-01-21 – 1907-12-03,https://digitarq.arquivos.pt/fileViewer/863903061cb44191b6480c8f55374830?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/863903061cb44191b6480c8f55374830
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00046,1908-01-28 – 1908-11-22,https://digitarq.arquivos.pt/fileViewer/8aa69741716e49ea872bec2dff0b260e?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/8aa69741716e49ea872bec2dff0b260e
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00047,1909-08-25 – 1909-12-14,https://digitarq.arquivos.pt/fileViewer/8465ecb06eb84008a549dee0f116612e?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/8465ecb06eb84008a549dee0f116612e
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00048,1910-03-22 – 1910-11-30,https://digitarq.arquivos.pt/fileViewer/c7323b91a8d047bda01903aa5c33114f?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/c7323b91a8d047bda01903aa5c33114f
Salgueirais,clb18,Registos de óbitos,PT/ADGRD/PRQ/PCLB18/003/00049,1911-01-06 – 1911-02-13,https://digitarq.arquivos.pt/fileViewer/c6b6930250b04bec9bc2e6a1910d6cde?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/c6b6930250b04bec9bc2e6a1910d6cde
Salgueirais,clb18,Registos de óbitos,"Após 1911, vigoram os livros do Registo Civil localizados a nível concelhio.",1911-04-01 –,/m/clb,
São Martinho de Celorico,clb25,Registos de óbitos,PT/TT/PRQ/PCLB25/003/O1,1746-01-01 – 1796-12-31,https://digitarq.arquivos.pt/fileViewer/d29ceb3a2f664dab83642c503caf3c41?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/d29ceb3a2f664dab83642c503caf3c41
São Martinho de Celorico,clb25,Registos de óbitos,PT/TT/PRQ/PCLB25/003/O2,1796-01-01 – 1806-12-31,https://digitarq.arquivos.pt/fileViewer/4072c453a3774d4f8dd969b87ef15162?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/4072c453a3774d4f8dd969b87ef15162
São Martinho de Celorico,clb25,Registos de óbitos,PT/TT/PRQ/PCLB25/003/O3,1807-01-01 – 1834-12-31,https://digitarq.arquivos.pt/fileViewer/588cb7f7984b4f00bc4d5a0b84af8ef5?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/588cb7f7984b4f00bc4d5a0b84af8ef5
São Martinho de Celorico,clb25,Registos de óbitos,"Após 1911, vigoram os livros do Registo Civil localizados a nível concelhio.",1911-04-01 –,/m/clb,
Vale de Azares,clb21,Registos de óbitos,PT/TT/PRQ/PCLB21/003/O1,1728-01-01 – 1751-12-31,https://digitarq.arquivos.pt/fileViewer/a6eb79eca14149119b08768c250d4109?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/a6eb79eca14149119b08768c250d4109
Vale de Azares,clb21,Registos de óbitos,PT/TT/PRQ/PCLB21/003/O2,1751-01-01 – 1783-12-31,https://digitarq.arquivos.pt/fileViewer/8097b5940b814b7195e9519e4d014f52?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/8097b5940b814b7195e9519e4d014f52
Vale de Azares,clb21,Registos de óbitos,PT/TT/PRQ/PCLB21/003/O3,1783-01-01 – 1805-12-31,https://digitarq.arquivos.pt/fileViewer/66971885b2c249a280e1c5ffafab03d4?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/66971885b2c249a280e1c5ffafab03d4
Vale de Azares,clb21,Registos de óbitos,PT/TT/PRQ/PCLB21/003/O4,1832-01-01 – 1848-12-31,https://digitarq.arquivos.pt/fileViewer/9105b0def79a4841a936208ff48ca1ec?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/9105b0def79a4841a936208ff48ca1ec
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00001,1836-11-08 – 1859-12-11,https://digitarq.arquivos.pt/fileViewer/8477a8dfaf4441f09914b1aea199c23e?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/8477a8dfaf4441f09914b1aea199c23e
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00002,1860-01-02 – 1860-12-29,https://digitarq.arquivos.pt/fileViewer/d12f9f24e3fa4f1b8925b3e7493fe4f4?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/d12f9f24e3fa4f1b8925b3e7493fe4f4
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00003,1861-01-02 – 1861-12-26,https://digitarq.arquivos.pt/fileViewer/2936b253aa9747c5b3d0c99b8bc3c4c4?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/2936b253aa9747c5b3d0c99b8bc3c4c4
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00004,1862-01-06 – 1862-12-22,https://digitarq.arquivos.pt/fileViewer/068ee4e69eaa458a9a1633f2cfb7f888?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/068ee4e69eaa458a9a1633f2cfb7f888
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00005,1863-01-24 – 1863-12-16,https://digitarq.arquivos.pt/fileViewer/cc14783251f640699a9c552ebfb22dd5?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/cc14783251f640699a9c552ebfb22dd5
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00006,1864-01-19 – 1864-12-22,https://digitarq.arquivos.pt/fileViewer/45c9270dd342403fb11b757510c3e6a0?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/45c9270dd342403fb11b757510c3e6a0
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00007,1865-01-02 – 1865-12-23,https://digitarq.arquivos.pt/fileViewer/32f185941bee44d8a0b00ebdfce71698?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/32f185941bee44d8a0b00ebdfce71698
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00008,1866-01-05 – 1866-12-28,https://digitarq.arquivos.pt/fileViewer/f75ac1a1b63b487582b588175bbe1e7a?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/f75ac1a1b63b487582b588175bbe1e7a
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00009,1867-01-07 – 1867-12-24,https://digitarq.arquivos.pt/fileViewer/51943409600548929da4c5cff37b01c5?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/51943409600548929da4c5cff37b01c5
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00010,1868-01-30 – 1868-12-14,https://digitarq.arquivos.pt/fileViewer/a2a61d9ee9f94009b87b6fc16637ea6f?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/a2a61d9ee9f94009b87b6fc16637ea6f
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00011,1869-01-27 – 1869-11-24,https://digitarq.arquivos.pt/fileViewer/668287125ddb4c44918e28e29e8eeea6?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/668287125ddb4c44918e28e29e8eeea6
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00012,1870-01-07 – 1870-12-22,https://digitarq.arquivos.pt/fileViewer/1608cb7a69c14f0bb6335707cb3cd137?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/1608cb7a69c14f0bb6335707cb3cd137
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00013,1871-01-11 – 1871-12-27,https://digitarq.arquivos.pt/fileViewer/773c143a692c4a9fa1fc7a067aeac7af?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/773c143a692c4a9fa1fc7a067aeac7af
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00014,1872-01-13 – 1872-11-16,https://digitarq.arquivos.pt/fileViewer/5618711c94fa4cb1a81b7bcb9becf2d3?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/5618711c94fa4cb1a81b7bcb9becf2d3
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00015,1873-01-31 – 1873-12-29,https://digitarq.arquivos.pt/fileViewer/8657bbbccd674665822af96f12df30a7?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/8657bbbccd674665822af96f12df30a7
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00016,1874-01-05 – 1874-12-30,https://digitarq.arquivos.pt/fileViewer/a9308f15f8794dc08c886bd1b87ffa3e?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/a9308f15f8794dc08c886bd1b87ffa3e
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00017,1875-01-02 – 1875-12-23,https://digitarq.arquivos.pt/fileViewer/f744b8c3dff24e4183b4799a9ce39a77?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/f744b8c3dff24e4183b4799a9ce39a77
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00018,1876-01-09 – 1876-12-12,https://digitarq.arquivos.pt/fileViewer/c08250e6a803403690b963a2d3c6ccae?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/c08250e6a803403690b963a2d3c6ccae
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00019,1877-01-27 – 1877-12-30,https://digitarq.arquivos.pt/fileViewer/b4ddcfc0e95945cc98abdd1e118e3322?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/b4ddcfc0e95945cc98abdd1e118e3322
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00020,1878-01-14 – 1878-11-04,https://digitarq.arquivos.pt/fileViewer/e64509cfcf214123a4b01df71fc87084?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/e64509cfcf214123a4b01df71fc87084
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00021,1879-01-11 – 1879-12-15,https://digitarq.arquivos.pt/fileViewer/41683f36150643d1881abc847b104f5d?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/41683f36150643d1881abc847b104f5d
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00022,1880-01-02 – 1880-12-23,https://digitarq.arquivos.pt/fileViewer/42d49716a232407e810a6584985f6917?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/42d49716a232407e810a6584985f6917
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00023,1881-01-08 – 1881-12-25,https://digitarq.arquivos.pt/fileViewer/a4d5530e07e6441b9cb7b1aee44a7616?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/a4d5530e07e6441b9cb7b1aee44a7616
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00024,1882-01-14 – 1882-12-28,https://digitarq.arquivos.pt/fileViewer/ce9670b87398403bbae6aba8572db48a?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/ce9670b87398403bbae6aba8572db48a
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00025,1883-01-01 – 1883-12-21,https://digitarq.arquivos.pt/fileViewer/1c775d2cf4d145ec964bd8bc96240e08?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/1c775d2cf4d145ec964bd8bc96240e08
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00026,1884-01-15 – 1884-12-15,https://digitarq.arquivos.pt/fileViewer/d1d351207f1740968fca9b73f7d46c22?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/d1d351207f1740968fca9b73f7d46c22
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00027,1885-01-08 – 1885-12-27,https://digitarq.arquivos.pt/fileViewer/bea99bce54e34053b52b1385935aa02b?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/bea99bce54e34053b52b1385935aa02b
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00028,1886-01-03 – 1886-12-18,https://digitarq.arquivos.pt/fileViewer/c1d0e52a74824ec8b2b615ce28e986fc?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/c1d0e52a74824ec8b2b615ce28e986fc
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00029,1887-01-03 – 1887-12-22,https://digitarq.arquivos.pt/fileViewer/6404090709274cae92dc8099fba21c66?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/6404090709274cae92dc8099fba21c66
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00030,1888-01-03 – 1888-12-30,https://digitarq.arquivos.pt/fileViewer/d0a5a6ab69f649308ca6b0a9f7257538?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/d0a5a6ab69f649308ca6b0a9f7257538
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00031,1889-01-02 – 1889-12-22,https://digitarq.arquivos.pt/fileViewer/2b3cd30830f74326bed735d87e1be99e?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/2b3cd30830f74326bed735d87e1be99e
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00032,1890-01-01 – 1890-12-20,https://digitarq.arquivos.pt/fileViewer/396902a8efd44baaaae56e25fdd77096?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/396902a8efd44baaaae56e25fdd77096
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00033,1891-01-30 – 1891-12-24,https://digitarq.arquivos.pt/fileViewer/b9460b2fc82540daaf9e553db43221e6?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/b9460b2fc82540daaf9e553db43221e6
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00034,1892-01-10 – 1892-12-11,https://digitarq.arquivos.pt/fileViewer/83ad8f11b6ea465199cd547da73e214a?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/83ad8f11b6ea465199cd547da73e214a
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00035,1893-02-13 – 1893-12-29,https://digitarq.arquivos.pt/fileViewer/a87c51a84db04f24ab2bc39b8b61394d?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/a87c51a84db04f24ab2bc39b8b61394d
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00036,1894-01-30 – 1894-12-29,https://digitarq.arquivos.pt/fileViewer/d08256e5879c455c8dd4bfe7a76b5436?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/d08256e5879c455c8dd4bfe7a76b5436
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00037,1895-01-06 – 1895-12-26,https://digitarq.arquivos.pt/fileViewer/306787fc710a4352994ce590c98f1910?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/306787fc710a4352994ce590c98f1910
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00038,1896-03-26 – 1896-12-22,https://digitarq.arquivos.pt/fileViewer/34229acfcc3944028e68a5709b7d1500?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/34229acfcc3944028e68a5709b7d1500
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00039,1897-01-02 – 1897-12-02,https://digitarq.arquivos.pt/fileViewer/664702f8aab94fab92a820be27098c7b?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/664702f8aab94fab92a820be27098c7b
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00040,1898-01-25 – 1898-12-28,https://digitarq.arquivos.pt/fileViewer/19df92b2b2ca46d2b5dc8bbd571d94b3?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/19df92b2b2ca46d2b5dc8bbd571d94b3
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00041,1899-01-05 – 1899-12-09,https://digitarq.arquivos.pt/fileViewer/8ae955a718124b389212e89dd8812282?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/8ae955a718124b389212e89dd8812282
Vale de Azares,clb21,Registos de óbitos,PT/ADGRD/PRQ/PCLB21/003/00042,1900-01-12 – 1900-12-02,https://digitarq.arquivos.pt/fileViewer/92b2d72432454cc18bfa459ff3f41caf?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/92b2d72432454cc18bfa459ff3f41caf
